Date,returns,Y_return,vol-20,vol_20,T_vol_shock,lag_return
2021-05-05,0.00833611698191812,0.00833611698191812,0.0124808180922583,0.0124808180922583,1,-0.00945062422499917
2021-05-06,0.00728977587684078,0.00728977587684078,0.01257141288713,0.01257141288713,1,0.00833611698191812
2021-05-07,0.00665704040364049,0.00665704040364049,0.0124879636576448,0.0124879636576448,1,0.00728977587684078
2021-05-10,0.00800926280099411,0.00800926280099411,0.0125918329182902,0.0125918329182902,1,0.00665704040364049
2021-05-11,-0.00614906801902653,-0.00614906801902653,0.0126583985731327,0.0126583985731327,1,0.00800926280099411
2021-05-12,-0.0104409988264523,-0.0104409988264523,0.00979988897853139,0.00979988897853139,0,-0.00614906801902653
2021-05-14,-0.0012732353086286,-0.0012732353086286,0.00938466145795082,0.00938466145795082,0,-0.0104409988264523
2021-05-17,0.0165775897839959,0.0165775897839959,0.0100015906308104,0.0100015906308104,0,-0.0012732353086286
2021-05-18,0.0123172733099731,0.0123172733099731,0.0103071821166158,0.0103071821166158,0,0.0165775897839959
2021-05-19,-0.00517278823833418,-0.00517278823833418,0.00939597627568638,0.00939597627568638,0,0.0123172733099731
2021-05-20,-0.00829105203950419,-0.00829105203950419,0.00958008850167349,0.00958008850167349,0,-0.00517278823833418
2021-05-21,0.0179019355322992,0.0179019355322992,0.010150706221025,0.010150706221025,0,-0.00829105203950419
2021-05-24,0.00147502022759358,0.00147502022759358,0.0100174572388425,0.0100174572388425,0,0.0179019355322992
2021-05-25,0.000707093815546838,0.000707093815546838,0.00988678200746946,0.00988678200746946,0,0.00147502022759358
2021-05-26,0.00609640063365646,0.00609640063365646,0.00969633870136028,0.00969633870136028,0,0.000707093815546838
2021-05-27,0.00237599628049645,0.00237599628049645,0.00926582487151778,0.00926582487151778,0,0.00609640063365646
2021-05-28,0.00635619026251932,0.00635619026251932,0.00932747516393074,0.00932747516393074,0,0.00237599628049645
2021-05-31,0.00948793489109113,0.00948793489109113,0.00823584705578127,0.00823584705578127,0,0.00635619026251932
2021-06-01,-0.000510320620107419,-0.000510320620107419,0.0082509180312346,0.0082509180312346,0,0.00948793489109113
